Company_id,Date_id,Open,High,Low,Close,Adj Close,Volume
5,1,12.285714149475098,12.428570747375488,12.071429252624512,12.114286422729492,12.114286422729492,14322700
5,2,12.185713768005373,12.46142864227295,12.057143211364746,12.29714298248291,12.29714298248291,16028600
5,3,12.324286460876465,13.307143211364746,12.277142524719238,12.96142864227295,12.96142864227295,54929000
5,4,12.978570938110352,13.331428527832031,12.838570594787598,13.222857475280762,13.222857475280762,28865900
5,5,13.238571166992188,13.527142524719238,13.14285659790039,13.328571319580078,13.328571319580078,27706700
5,6,13.281429290771484,13.56999969482422,13.158571243286133,13.528571128845217,13.528571128845217,21660800
5,7,13.567143440246582,13.935713768005373,13.464285850524902,13.662857055664062,13.662857055664062,29348200
5,8,13.800000190734863,13.971428871154783,13.350000381469728,13.425713539123535,13.425713539123535,30674700
5,9,13.475713729858398,13.5,13.235713958740234,13.35714340209961,13.35714340209961,16611700
5,10,13.149999618530272,13.26857089996338,13.015713691711426,13.04857063293457,13.04857063293457,28430500
5,11,13.079999923706056,13.121429443359377,12.757143020629885,12.890000343322754,12.890000343322754,7193200
5,12,12.834285736083984,13.271429061889648,12.76857089996338,12.949999809265137,12.949999809265137,15166900
5,13,12.941429138183594,13.062856674194336,12.648571014404297,12.928570747375488,12.928570747375488,14898100
5,14,12.828571319580078,12.935713768005373,12.699999809265137,12.761428833007812,12.761428833007812,11123000
5,15,12.76857089996338,13.35714340209961,12.71571445465088,13.227143287658691,13.227143287658691,18078900
5,16,13.601428985595703,13.687143325805664,12.955714225769045,13.144286155700684,13.144286155700684,19431300
5,17,13.13857078552246,13.988571166992188,13.075714111328123,13.79857063293457,13.79857063293457,27912500
5,18,13.791428565979004,13.958571434020996,13.648571014404297,13.71142864227295,13.71142864227295,17761100
5,19,13.770000457763672,14.535714149475098,13.73142910003662,14.171428680419922,14.171428680419922,45550400
5,20,14.287142753601074,14.427143096923828,13.828571319580078,13.880000114440918,13.880000114440918,24714900
5,21,13.874285697937012,13.992856979370115,13.507143020629885,13.70142936706543,13.70142936706543,20223000
5,22,13.795714378356934,14.274286270141602,13.671428680419922,14.0,14.0,26117700
5,23,14.025713920593262,14.5600004196167,14.0,14.470000267028809,14.470000267028809,29851500
5,24,14.427143096923828,14.928570747375488,14.365714073181152,14.778571128845217,14.778571128845217,23473100
5,25,14.717143058776855,14.908571243286133,14.435713768005373,14.527142524719238,14.527142524719238,17068100
5,26,14.545714378356934,14.614286422729492,13.822856903076172,13.925713539123535,13.925713539123535,28014700
5,27,14.012857437133787,14.08571434020996,13.678570747375488,13.95714282989502,13.95714282989502,16221100
5,28,14.34000015258789,14.562856674194336,14.097143173217772,14.167142868041992,14.167142868041992,35999600
5,29,14.235713958740234,14.235713958740234,13.79857063293457,13.972857475280762,13.972857475280762,22773100
5,30,13.875714302062988,14.832857131958008,13.859999656677246,14.751428604125977,14.751428604125977,74235000
5,31,20.56999969482422,21.309999465942383,19.945714950561523,20.979999542236328,20.979999542236328,118805400
5,32,20.809999465942383,24.66857147216797,20.80142974853516,24.222856521606445,24.222856521606445,191445800
5,33,24.644285202026367,25.321428298950195,22.96999931335449,23.158571243286133,23.158571243286133,109104800
5,34,22.59000015258789,24.26857185363769,22.375713348388672,24.15999984741211,24.15999984741211,59542000
5,35,24.78428649902344,25.071428298950195,23.23714256286621,23.957143783569336,23.957143783569336,48062700
5,36,23.87142944335937,24.14285659790039,22.902856826782227,23.605714797973636,23.605714797973636,35601300
5,37,24.28571319580078,24.71428680419922,23.41142845153809,23.542856216430664,23.542856216430664,50358000
5,38,23.25428581237793,25.01857185363769,23.25428581237793,24.96285629272461,24.96285629272461,50969100
5,39,24.625713348388672,25.412857055664062,24.428571701049805,24.912857055664062,24.912857055664062,57056300
5,40,25.0,26.47857093811035,24.935714721679688,26.34428596496582,26.34428596496582,67190900
5,41,26.53571319580078,26.98285675048828,25.505714416503903,25.994285583496094,25.994285583496094,53086600
5,42,25.96285629272461,26.280000686645508,25.71571350097656,25.85285758972168,25.85285758972168,25657800
5,43,25.56857109069824,26.007143020629883,24.9714298248291,25.412857055664062,25.412857055664062,29325100
5,44,25.808570861816406,26.222856521606445,25.101428985595703,25.42142868041992,25.42142868041992,34399400
5,45,25.842857360839844,26.628570556640625,25.665714263916016,26.61000061035156,26.61000061035156,40929000
5,46,26.755714416503903,27.12142944335937,26.384286880493164,26.77142906188965,26.77142906188965,31979500
5,47,26.93857192993164,27.14285659790039,26.608570098876957,27.07285690307617,27.07285690307617,26652500
5,48,27.28571319580078,28.167142868041992,27.16428565979004,28.064285278320312,28.064285278320312,34138300
5,49,28.2257137298584,28.231428146362305,26.64285659790039,26.731428146362305,26.731428146362305,34996500
5,50,26.571428298950195,27.457143783569336,26.071428298950195,26.735713958740234,26.735713958740234,36894200
5,51,26.24571418762207,26.255714416503903,25.489999771118164,25.694286346435547,25.694286346435547,38971100
5,52,25.855714797973636,26.72857093811035,25.064285278320312,25.617143630981445,25.617143630981445,52164700
5,53,25.799999237060547,26.459999084472656,25.08571434020996,26.29857063293457,26.29857063293457,33882100
5,54,26.2257137298584,26.571428298950195,25.794286727905277,26.33142852783203,26.33142852783203,22626800
5,55,26.25857162475586,27.4471435546875,26.21571350097656,26.86857032775879,26.86857032775879,34293700
5,56,26.729999542236328,27.191429138183597,26.601428985595703,27.0528564453125,27.0528564453125,21451500
5,57,26.954286575317383,27.154285430908203,25.23714256286621,25.887142181396484,25.887142181396484,47824000
5,58,26.38142967224121,26.472856521606445,25.440000534057617,25.961429595947266,25.961429595947266,32326700
5,59,26.02142906188965,26.4228572845459,25.654285430908203,26.134286880493164,26.134286880493164,17435600
5,60,25.71428680419922,26.071428298950195,25.165714263916016,25.937143325805664,25.937143325805664,28695800
5,61,26.064285278320312,26.549999237060547,25.81571388244629,26.385713577270508,26.385713577270508,23513000
5,62,26.28571319580078,26.36000061035156,25.57285690307617,25.7785701751709,25.7785701751709,21015400
5,63,25.62285614013672,26.309999465942383,25.60714340209961,26.015714645385746,26.015714645385746,21151900
5,64,26.77142906188965,27.884286880493164,26.678571701049805,27.479999542236328,27.479999542236328,53898600
5,65,27.527143478393555,27.527143478393555,26.724285125732425,26.90999984741211,26.90999984741211,28450800
5,66,27.03571319580078,27.141429901123047,26.36428642272949,26.40714263916016,26.40714263916016,20667500
5,67,25.91142845153809,26.68142890930176,25.792856216430664,26.51285743713379,26.51285743713379,18073300
5,68,26.571428298950195,26.678571701049805,25.60714340209961,25.90999984741211,25.90999984741211,19873700
5,69,26.088571548461918,26.26428604125977,25.775714874267575,26.149999618530277,26.149999618530277,11132100
5,70,26.05714225769043,26.77142906188965,25.99571418762207,25.998571395874023,25.998571395874023,18804100
5,71,26.15714263916016,26.265714645385746,25.64285659790039,25.899999618530277,25.899999618530277,14189000
5,72,26.06142807006836,26.40571403503418,25.68142890930176,25.8271427154541,25.8271427154541,15024800
5,73,26.28571319580078,27.520000457763672,26.22857093811035,27.229999542236328,27.229999542236328,46817400
5,74,27.091428756713867,28.15142822265625,26.904285430908203,27.177143096923828,27.177143096923828,40475400
5,75,27.25,27.55714225769043,26.94285774230957,27.040000915527344,27.040000915527344,19588100
5,76,27.2785701751709,27.35714340209961,25.924285888671875,26.06142807006836,26.06142807006836,22947400
5,77,26.27142906188965,26.454286575317383,25.15714263916016,25.24142837524414,25.24142837524414,32280500
5,78,25.292856216430664,25.4757137298584,23.46571350097656,24.248571395874023,24.248571395874023,75357800
5,79,23.90999984741211,24.30428504943848,23.40142822265625,23.812856674194336,23.812856674194336,34460300
5,80,23.36000061035156,24.35714340209961,23.21857070922852,23.522857666015625,23.522857666015625,32512900
